observation_id,source_id,chain_id,partition,compact_byte_count,compact_sha256,shard_index
0882_q8_b16_n2,0882,q8_b16_n2,calibration,4480387,32236ee8e31dd0b42f043b3e7d57af38dc0da26ed6b3a03a4fddf3af945d1837,9
0883_j50_b16_n2,0883,j50_b16_n2,calibration,4305901,523fbbf27a496c6d046f8ca901f46427d4b7b70a1df04f428a87432753513ad5,9
0883_j75_b12_n2,0883,j75_b12_n2,calibration,4427253,1726c0fa02371ce41e2756b6a5fc9b7f94e80667dda624a80a44eca533759d7e,9
0883_j75_b16_n2,0883,j75_b16_n2,calibration,4378986,ace3ba611a302e8109948510bca2e6df85cd6a9fa9f988ca223233c132cfece9,9
0883_j75_b16_n5,0883,j75_b16_n5,calibration,4428305,02f93fcd491b0eba9eaf6e6c4c3ce7ab130fd835b3eb560f8d65aa3518b847de,9
0883_j75_b20_n2,0883,j75_b20_n2,calibration,4328078,25ddd6ca7070c0749a91a7564318d2ef8f34090561ed43a32e9110e37aa3ab3d,9
0883_j90_b16_n2,0883,j90_b16_n2,calibration,4400810,b692b3a352419db891524250ab0a16cdedd9c9c4baa011271d9b034887b10f8a,9
0883_q8_b16_n2,0883,q8_b16_n2,calibration,4470232,b4536d33c9f922dd50138e0820d6f22bc195c0fc5fb25c9e5e81a5efc6034015,9
0884_j50_b16_n2,0884,j50_b16_n2,calibration,4213509,b53eb5089221209d53d90d7955e08ca1fc2d2758868fa5d1189ff7f9c23bb1d0,9
0884_j75_b12_n2,0884,j75_b12_n2,calibration,4325092,045938f80a573b1b2f003850c41fa32ea2975e202376606a434e9b34a4dd4c8e,9
0884_j75_b16_n2,0884,j75_b16_n2,calibration,4285157,eae23ffd0490585686b63786cfb1bb83b15719847f9c2bdc7e67ac09a8b13b5d,9
0884_j75_b16_n5,0884,j75_b16_n5,calibration,4397907,58eb4761f53e947e29c393199714404c84c2ddc97570dc33be8404765be0bf1d,9
0884_j75_b20_n2,0884,j75_b20_n2,calibration,4253100,478d2eafd81f2cb6c61cb2ea228b474a517e7559c961041349876db3dadd0ba1,9
0884_j90_b16_n2,0884,j90_b16_n2,calibration,4342211,e872e1784cba45f503517d5ea4dabe485fc026e37167d6260986ed5e4f5bacc5,9
0884_q8_b16_n2,0884,q8_b16_n2,calibration,4473790,7bafecc9f5a7a6066ff9fbaa0d3c1483009cf5d28a60729ee3951e991390a8f8,9
0885_j50_b16_n2,0885,j50_b16_n2,calibration,4091925,b87e6f0d1cd49c4e2ff550093aa5745cb8c76e10cb4780e001139bbb2ac8a9a0,10
0885_j75_b12_n2,0885,j75_b12_n2,calibration,4199857,3588711c4c19175d4db4ed089325f2e4849b9bc650c8c5b13e8b73003f0fdbee,10
0885_j75_b16_n2,0885,j75_b16_n2,calibration,4137959,8eb630ad10d309903cefa00f68f9d6ef8272ae6649ce4536dfb25cab41c44e5e,10
0885_j75_b16_n5,0885,j75_b16_n5,calibration,4219433,415623bd9f2b03ead13e910e2fde8dcf7b8de2f83249e31240f60460ff536bf5,10
0885_j75_b20_n2,0885,j75_b20_n2,calibration,4080955,91009b823b69e93c1da96401e4f4d5c0098f89af4cd8929512dd3b9f3182eef2,10
0885_j90_b16_n2,0885,j90_b16_n2,calibration,4147492,9217d55e94de2fccc80075439fd1a24006e26e0891d453bd1ff6789a8bee627c,10
0885_q8_b16_n2,0885,q8_b16_n2,calibration,4267552,3e1cbb80e564d3fc866affdd958087c6f468b60819c7c6292ba5cb3a61d50efa,10
0886_j50_b16_n2,0886,j50_b16_n2,calibration,4305537,57b6d36cf0f7b6837b4b8d635df67464581414bbed226825bffad0b067fc27f2,10
0886_j75_b12_n2,0886,j75_b12_n2,calibration,4371881,b59751624f30bbcd529bd575ab25f53ffa3c7c8faadbf3dd38a2f01dd31e7d23,10
0886_j75_b16_n2,0886,j75_b16_n2,calibration,4360682,70c9690d6b9a6961ed4d051dcb00625ec583f22d563850608b99e5d69c33f3e7,10
0886_j75_b16_n5,0886,j75_b16_n5,calibration,4479274,4bf89e190896f5bd71a415b7b92bb5030b8ed662b38c63365913dffbf9dc084d,10
0886_j75_b20_n2,0886,j75_b20_n2,calibration,4348926,8de235adf09b90478a75bb0147d9ddc6edb94bf805c0553ccec8b2f33ea95b75,10
0886_j90_b16_n2,0886,j90_b16_n2,calibration,4419097,5a95d2a778dcbbe177fbe8716c74886965fb8abb817fe2dde896c03b75d85858,10
0886_q8_b16_n2,0886,q8_b16_n2,calibration,4533147,8fb6b265b9b97930b60415c0ff743b77b99146b93b20851afe3e8941dcf33723,10
0887_j50_b16_n2,0887,j50_b16_n2,calibration,4037666,925e20a63a2da2833e67bcdcda6b4b6c02aad9b4a70efc0d4a58dd7d66d9d137,10
0887_j75_b12_n2,0887,j75_b12_n2,calibration,4145886,8e803142712da79ecd3fe404877573e2edb9a6c0a6c0fdfe94533587039b11e6,10
0887_j75_b16_n2,0887,j75_b16_n2,calibration,4114620,0fef08e3a0fb063f2209a2e06c7edc98ac427dc072a53ff189f29db46cca2ba8,10
0887_j75_b16_n5,0887,j75_b16_n5,calibration,4293700,a9fef4b4bf25dc1271a84fc58fd3f2a4cfd3453d858ae89da203475d30763f04,10
0887_j75_b20_n2,0887,j75_b20_n2,calibration,4087386,ecfb3a6258c1f6a3ccf7b53b595496c12f62e7a1d9487908a71e1cbf3c5bbe36,10
0887_j90_b16_n2,0887,j90_b16_n2,calibration,4203711,92bf2698ac8cb6133cd8fa349da965a52592ccc10bfb76f5477a9e15bdd471a3,10
0887_q8_b16_n2,0887,q8_b16_n2,calibration,4373575,7ff365878ed3c242dc511721c70f7e8cf1f899a2187eafd81cf2801cfd9d9ca2,10
0888_j50_b16_n2,0888,j50_b16_n2,calibration,4162250,5af3d2325524af59a8660e2ed528645f5c4b08318829fdd7353c01229661fc14,10
0888_j75_b12_n2,0888,j75_b12_n2,calibration,4253945,c42576b449f889ba0df1c6efb7feddaba4efbb894815f2d1a76aa4a0d69d61d7,10
0888_j75_b16_n2,0888,j75_b16_n2,calibration,4237212,1912479fd0def91813ffbd74d994491f92a0a1cee79f0f1c1ed5d192f84f363c,10
0888_j75_b16_n5,0888,j75_b16_n5,calibration,4414218,385c75af41efbfa1866e0a2f10ffc4feea5723bf61bfa7b8b13e80616e6cfb98,10
0888_j75_b20_n2,0888,j75_b20_n2,calibration,4221858,774f703a55172dcdbb5833c7d36fa5b323d56ff69d7a9589ce0900c3953ace74,10
0888_j90_b16_n2,0888,j90_b16_n2,calibration,4333434,6d8f5aed201788a9a1c67e9d6f3b08e504885a479f2668fbc680e1e69e1c81cf,10
0888_q8_b16_n2,0888,q8_b16_n2,calibration,4505946,f2eedd47378e8fd3208f5e49f8b49e714cf3866f03c2efec67867827c1b78b30,10
0889_j50_b16_n2,0889,j50_b16_n2,calibration,4341616,17f52eb89acb350d0c5273ca27c26c6c685013af15506aa80d5b61febf297060,10
0889_j75_b12_n2,0889,j75_b12_n2,calibration,4414988,8a188f4c9d6283bfdb00a4ca1617b3ba5abdd07f9be124abb920ffa4c43388fc,10
0889_j75_b16_n2,0889,j75_b16_n2,calibration,4397794,84368e523aa7ffbc8fdcfae0d2eb5cecfa2d9fc441b107a03fd53496613fe1a0,10
0889_j75_b16_n5,0889,j75_b16_n5,calibration,4486982,1576c47cb9a0558751031ea9bfbda5c79801badafdc5dd03a9aceaa342c3b6d0,10
0889_j75_b20_n2,0889,j75_b20_n2,calibration,4378778,3647275993d574fcba94c0d692a1d3f4619b7a92740ee51e10ab7c4c8a34dda2,10
0889_j90_b16_n2,0889,j90_b16_n2,calibration,4437927,442eff9fef57741b38af07cf321f7403304a45779ffa5299a8fc4fff5cd3a0fc,10
0889_q8_b16_n2,0889,q8_b16_n2,calibration,4547046,f37a4c0b67eeb4f470f3ce9020460e1599448cfb01832df46ab96823b25864ea,10
0890_j50_b16_n2,0890,j50_b16_n2,calibration,3940484,aff02cafdf90eb02204eae005cb32efee18a01160defe530ab1637875825728d,10
0890_j75_b12_n2,0890,j75_b12_n2,calibration,4071540,b6c8dfb97c6a6e227d517c033b940f22f2d5572085c97098fd44ea752ad7702c,10
0890_j75_b16_n2,0890,j75_b16_n2,calibration,4028310,42d9f34f435f04f5cca8fc7a35d3190f2d4c0109f2eacf8e1a3059de70b35e50,10
0890_j75_b16_n5,0890,j75_b16_n5,calibration,4224868,53ecad005258fccd0bd65c51705e2227b8bb92d055835089e1469e5d9c4c8af8,10
0890_j75_b20_n2,0890,j75_b20_n2,calibration,3991817,8116c6caec7341b9c716315d70b0454ccd8c21e9212d2332b9d32122d59e86bd,10
0890_j90_b16_n2,0890,j90_b16_n2,calibration,4111827,3d0ae6346294e564e1ea6c483adaa5e8a2baf0ffec8c6aeba32c09a2aabb7284,10
0890_q8_b16_n2,0890,q8_b16_n2,calibration,4273740,2cbecc970fcdf0fcd6ba02411bc434ac354fc6e53cc859069de2c42345aff238,10
0891_j50_b16_n2,0891,j50_b16_n2,calibration,4024693,a99bb6840877d9a627cb23c628772434e80ed452e7eef028aa05aeb1a9f59c8f,10
0891_j75_b12_n2,0891,j75_b12_n2,calibration,4120260,29c65e8a1e4a3eef4e9b3b1812ba9cd5b19791d390b0189e4aabd301c01571e5,10
0891_j75_b16_n2,0891,j75_b16_n2,calibration,4099550,b4eac31c574ee56f6a1b9602c52c28f70d71ed99b050dff9908779aa0e0b94ca,10
0891_j75_b16_n5,0891,j75_b16_n5,calibration,4319171,4fe286aa27e94c978003b9484986795f0b39eb6caa7d7863ddca78888845f04f,10
0891_j75_b20_n2,0891,j75_b20_n2,calibration,4081850,bd64f0b0e68a9ee6b3676e75913141aee4af837738a09d877e1738e70134fc17,10
0891_j90_b16_n2,0891,j90_b16_n2,calibration,4206215,751dbc81f36d69a1c9c5907324b045a70560a99fa93ca5c017f61f708e84e187,10
0891_q8_b16_n2,0891,q8_b16_n2,calibration,4417074,e4bc5d856d19e0fc484a8adcae02558d73dc210a065c2756d426f234772c5fb7,10
0892_j50_b16_n2,0892,j50_b16_n2,calibration,4097836,bc7459329b66dac6ac3f8a33db83d64f1bb2edff8142f92f5573d7ddc099f73f,10
0892_j75_b12_n2,0892,j75_b12_n2,calibration,4160664,36985371ccf44e66b3be287dd7860e9db5fa654034fc18d2564a69327d1b762c,10
0892_j75_b16_n2,0892,j75_b16_n2,calibration,4137371,abac5b9dcb4b6fe371b5a94d74bdedb9de1eac2df9312265f6e3026346b0933c,10
0892_j75_b16_n5,0892,j75_b16_n5,calibration,4293432,0dde13cfc8c1869e0c89be02890cd1f7cd1bd671b4edcc564920f2f2d0d33b3f,10
0892_j75_b20_n2,0892,j75_b20_n2,calibration,4114583,d1b96a813d476df6d304d87c06af23d1a11d75f360f775cc1eb984a903296218,10
0892_j90_b16_n2,0892,j90_b16_n2,calibration,4189986,4292e3e7532550e3570dce884fc5be192c89e7b57401f8baa614556380d8a7a9,10
0892_q8_b16_n2,0892,q8_b16_n2,calibration,4383742,2a4c835c18738aeb1d70829afccb5804f6a4c6567bfcd8e30c9b98598611c547,10
0893_j50_b16_n2,0893,j50_b16_n2,calibration,3882927,c58f78a773244e021ef444734d4b6544e5ca9a341f6773fed74b2635311368d5,11
0893_j75_b12_n2,0893,j75_b12_n2,calibration,4023506,063d1f958c50f3aed64d31d6cc74216ae822106c5747c1a8981df51d58c45849,11
0893_j75_b16_n2,0893,j75_b16_n2,calibration,3978705,e9bdc2a5f2aacfb715d5d4e7270a6fd3b4b0659b4babe562a2a8266a5dc54046,11
0893_j75_b16_n5,0893,j75_b16_n5,calibration,4191220,a3808e4547456629bedb8436b9b0c509ab1c7c971c8d4429af927e48481cecce,11
0893_j75_b20_n2,0893,j75_b20_n2,calibration,3944802,08e5719b475616ef5b1504ef612d092a454786298c99099732e30bb737036164,11
0893_j90_b16_n2,0893,j90_b16_n2,calibration,4081703,04d6ec19f7982bfa6aeba09eb5512c69a9060baf592a4a17c1c4ee328ff34245,11
0893_q8_b16_n2,0893,q8_b16_n2,calibration,4294405,52573e6bb2f56857b543fc7631bec3db8c828c8213e114cbfa126cdeb45cbe5c,11
0894_j50_b16_n2,0894,j50_b16_n2,calibration,3884391,b1bf4d1261e99d5562762486ff1202b62d68a58b7350e44dc3f774fa9456f93c,11
0894_j75_b12_n2,0894,j75_b12_n2,calibration,3974504,4f154872fa8acc5e367f5eff360738052b90e89d3bd64902c923d41709f271ac,11
0894_j75_b16_n2,0894,j75_b16_n2,calibration,3960280,c4202e7739dbc1ca9b517082593ed4e051874997fe37954c5f4b68962b721162,11
0894_j75_b16_n5,0894,j75_b16_n5,calibration,4226669,2e7d485cf7200e93cbd40697bd2910f3b2203d95edc30e44f850f28b5487d7bd,11
0894_j75_b20_n2,0894,j75_b20_n2,calibration,3949147,3dd28756f0a444e6f41d2343b73928e8b75ac05620a522e9a4593ba8b94f1930,11
0894_j90_b16_n2,0894,j90_b16_n2,calibration,4095012,f7f717a3240022071ff62d5a9ca18551f810a6b3476f7424a62c4edd5c7f5b61,11
0894_q8_b16_n2,0894,q8_b16_n2,calibration,4369309,ee2d4bf4d6b87560940a9b44c2ef64bc25b002d5aff51fa373905a209b31e017,11
0895_j50_b16_n2,0895,j50_b16_n2,calibration,4091034,d9f879afdeb8a4eb8e5c8fd05763aed2b26c1dee28806a0d1c7e15762d095e2d,11
0895_j75_b12_n2,0895,j75_b12_n2,calibration,4265056,a6510cb95617ecdb4eaa7c05befc83646d40cdd9549bb641537753e63c04f73c,11
0895_j75_b16_n2,0895,j75_b16_n2,calibration,4201480,1ab76399d5eacb108cc073dade49eb5722f368da5aa3c24de0240260823dd74b,11
0895_j75_b16_n5,0895,j75_b16_n5,calibration,4325206,773560609fdd5b79f8a0587584009a79369c48576ab92838f791ca8908a7546b,11
0895_j75_b20_n2,0895,j75_b20_n2,calibration,4146591,8f75875c9eb3a9a86e1f26b1b939bcae491b1bfc876ebb5f41185ca47bd5ca5b,11
0895_j90_b16_n2,0895,j90_b16_n2,calibration,4262729,166ea535dee8c30beb32bca91ef46359f81fa4502a66105f64a005db5286123d,11
0895_q8_b16_n2,0895,q8_b16_n2,calibration,4404277,537950d7f0985aa51854b3185b8aab6b8c9ce518e71c496140d2040d835d20a6,11
0896_j50_b16_n2,0896,j50_b16_n2,calibration,3645641,803ca54dddfa5c8fb111872ee7db70a865ed99f695d2214f8f73d8e63d924725,11
0896_j75_b12_n2,0896,j75_b12_n2,calibration,3790112,3375c1b6e3d74151b6f3fe0c09b354d480561c4b607948b3d055ab349a674f6a,11
0896_j75_b16_n2,0896,j75_b16_n2,calibration,3758166,1a178e997cab5f7904864f110041e2560af0f409be00a4d841610c83e9649844,11
0896_j75_b16_n5,0896,j75_b16_n5,calibration,4136244,b6b01ff8ba41c6ecd57b66ea0e5daea5aa2212dd2c9f85bae41cdeb1a33c35f0,11
0896_j75_b20_n2,0896,j75_b20_n2,calibration,3738640,c04543ff6ddbd1d02b1cb983f06439de0d533764155f7c9744082a3f55ed7180,11
0896_j90_b16_n2,0896,j90_b16_n2,calibration,3943298,6196cf125545ffd59d8b0f713852ea94d07ea1fa6639330535fba639eb285ca6,11
0896_q8_b16_n2,0896,q8_b16_n2,calibration,4158338,5b6db446ac7973ea7c44b77b947209ff6fb6c687b2cac3c329dcfaece19e0354,11
0897_j50_b16_n2,0897,j50_b16_n2,calibration,4534944,b5f26ce57bc0d4e55feb47eb92c0b596474622d94e97a72eef58299b47ee9942,11
0897_j75_b12_n2,0897,j75_b12_n2,calibration,4566552,a980e3c6ecb03c3dcabfac816888ba239e3d41a3676b5b4c326e9eac476004c6,11
0897_j75_b16_n2,0897,j75_b16_n2,calibration,4548409,aff8ee0a7c77be2d5486a381254154b9e312c2eaae40520ded38dae3978011ba,11
0897_j75_b16_n5,0897,j75_b16_n5,calibration,4569843,62f9f53bc6b2ba612bff3280b8a3089b7438569b2b32bffa33e951abbfc9f751,11
0897_j75_b20_n2,0897,j75_b20_n2,calibration,4530724,5d17b9d8900bfff0e6fbb1bdc17585fb5d6b675b96ebefd30d940501c8e82fd3,11
0897_j90_b16_n2,0897,j90_b16_n2,calibration,4548936,bee0809adbffa935853689b1b5faca9b3a99ee1f91fc4e45a25647a0a0b42213,11
0897_q8_b16_n2,0897,q8_b16_n2,calibration,4589592,535fe1b892e9cbd25717fd2de9c48c82b260e83cb2969b6b080a08d91755233c,11
0898_j50_b16_n2,0898,j50_b16_n2,calibration,3874577,10e27816a65a103d520c3b2ae0a7d20a8473c309d4b832483ece452a59da21d3,11
0898_j75_b12_n2,0898,j75_b12_n2,calibration,3977163,a96ad7d82ccb11af346c322ced9f8e2456eb482f543ad69493347830979fe94c,11
0898_j75_b16_n2,0898,j75_b16_n2,calibration,3945061,fb7364a13fcd25cfc2b49fbe8da3e913853959db7cce915f2b545c87312308a9,11
0898_j75_b16_n5,0898,j75_b16_n5,calibration,4210875,ee04067b7c8d284b3e06aef8ba7ee02647fd57104a6886176c0816107f9a6789,11
0898_j75_b20_n2,0898,j75_b20_n2,calibration,3923137,0335509ad613a52f74e4f946d754154f4f176b24112a2348c7d86685b87fc181,11
0898_j90_b16_n2,0898,j90_b16_n2,calibration,4066780,c67ae8ae3e65196b6938401e08ac7226110942d4c06a27d8aa3074037b8de967,11
0898_q8_b16_n2,0898,q8_b16_n2,calibration,4225948,a4ded29dde16efc0e8f06e57170cf25c89f6ba139a330f4900775c0b03739bf6,11
0899_j50_b16_n2,0899,j50_b16_n2,calibration,4216924,bda54ecd49187ad3bb98b3807a79a8fe8252fd2789c569e519d6706b8bd884bf,11
0899_j75_b12_n2,0899,j75_b12_n2,calibration,4291688,a58938f428e03d18246d2f015eeb597278ec8328034479c8b88f8d9617e67f78,11
0899_j75_b16_n2,0899,j75_b16_n2,calibration,4259886,9c806e601388988b2e6e5178011b4fbbb6d43979bb7b3e53c1dca550709249d4,11
0899_j75_b16_n5,0899,j75_b16_n5,calibration,4350128,1dfdc5401af4fce1aed3243605beb4a88c41e9fffb3b4059019a293b3969a077,11
0899_j75_b20_n2,0899,j75_b20_n2,calibration,4231906,d6805758c205e50adef2924f00b914e4276004df5ee03339ab9cb88ddaeaf33c,11
0899_j90_b16_n2,0899,j90_b16_n2,calibration,4268131,ca3fb198b81028ae50172d0ee3b344ed947bd8658085ff97fb953d7d276fa0be,11
0899_q8_b16_n2,0899,q8_b16_n2,calibration,4399448,e751832e9cb422cfbb8313550519863d06012d41c0260c2f52cf1731848a23a5,11
0900_j50_b16_n2,0900,j50_b16_n2,calibration,4223452,9723a07683390d1f45f88e9b29c0a990736707775257d3cec7715b4c8211c294,11
0900_j75_b12_n2,0900,j75_b12_n2,calibration,4339012,6fa76b94c8dd3e9b3d2fdd75bc9829dd76c6227fc47f1ab4a13f4673f3432339,11
0900_j75_b16_n2,0900,j75_b16_n2,calibration,4303537,d41c0a8937e97109b9f262cb2290efcf7ae7a08802a3456ab77852e4777e7fed,11
0900_j75_b16_n5,0900,j75_b16_n5,calibration,4437338,df1b06847743a06466716e4b2bcd8538fb3a2ba0b4eb86985b7405b9b139d2a5,11
0900_j75_b20_n2,0900,j75_b20_n2,calibration,4269882,19ad138407fe74359111047325f83e7f53ceb8908ef64f4416c675ffa8da38f4,11
0900_j90_b16_n2,0900,j90_b16_n2,calibration,4378468,289db1140a75b50bf59cc6f08bfe010f8759960dea688774152653ea44150c6a,11
0900_q8_b16_n2,0900,q8_b16_n2,calibration,4531149,d87db9786313610466322b0cbfe8e54d628fb53895393db848906b0c6d2b86e8,11
